"x","y","GID","200w_3C"
-95.4583449,43.29166691,37066,-2.00620126724243
-95.4583449,43.37500024,37067,-1.95449316501617
-95.4583449,43.45833357,37068,-1.90278506278992
-95.4583449,43.5416669,37069,-1.87034106254578
-95.4583449,43.62500023,37070,-1.85716104507446
-95.4583449,43.70833356,37071,-1.84398090839386
-95.4583449,43.79166689,37072,-1.84568607807159
-95.4583449,43.87500022,37073,-1.86227631568909
-95.4583449,43.95833355,37074,-1.87886643409729
-95.4583449,44.04166688,37075,-1.93187022209167
-95.4583449,44.12500021,37076,-2.0212869644165
-95.4583449,44.20833354,37077,-2.11070394515991
-95.4583449,44.29166687,37078,-2.18288612365723
-95.4583449,44.3750002,37079,-2.23783373832703
-95.4583449,44.45833353,37080,-2.29278135299683
-95.4583449,44.54166686,37081,-2.31591415405273
-95.4583449,44.62500019,37082,-2.30723237991333
-95.4583449,44.70833352,37083,-2.29855060577393
-95.4583449,44.79166685,37084,-2.27086448669434
-95.4583449,44.87500018,37085,-2.22417426109314
-95.4583449,44.95833351,37086,-2.17748403549194
-95.4583449,45.04166684,37087,-2.12489819526672
-95.4583449,45.12500017,37088,-2.06641697883606
-95.4583449,45.2083335,37089,-2.00793552398682
-95.4583449,45.29166683,37090,-1.93918204307556
-95.4583449,45.37500016,37091,-1.86015641689301
-95.4583449,45.45833349,37092,-1.78113090991974
-95.4583449,45.54166682,37093,-1.69952630996704
-95.4583449,45.62500015,37094,-1.6153427362442
-95.4583449,45.70833348,37095,-1.53115928173065
-95.4583449,45.79166681,37096,-1.46071577072144
-95.4583449,45.87500014,37097,-1.40401220321655
-95.4583449,45.95833347,37098,-1.34730875492096
-95.4583449,46.0416668,37099,-1.30034947395325
-95.4583449,46.12500013,37100,-1.26313447952271
-95.4583449,46.20833346,37101,-1.22591936588287
-95.4583449,46.29166679,37102,-1.19795703887939
-95.4583449,46.37500012,37103,-1.17924749851227
-95.4583449,46.45833345,37104,-1.16053807735443
-95.4583449,46.54166678,37105,-1.13189828395844
-95.4583449,46.62500011,37106,-1.09332847595215
-95.4583449,46.70833344,37107,-1.05475866794586
-95.4583449,46.79166677,37108,-0.980819404125214
-95.4583449,46.8750001,37109,-0.871510922908783
-95.4583449,46.95833343,37110,-0.762202441692352
-95.4583449,47.04166676,37111,-0.710704863071442
-95.4583449,47.12500009,37112,-0.717017829418182
-95.4583449,47.29166675,37113,-0.744082510471344
-95.4583449,47.37500008,37114,-0.77927303314209
-95.4583449,47.45833341,37115,-0.814463555812836
-95.4583449,47.54166674,37116,-0.817275524139404
-95.4583449,47.62500007,37117,-0.78770911693573
-95.4583449,47.7083334,37118,-0.758142650127411
-95.4583449,47.79166673,37119,-0.740848779678345
-95.4583449,47.87500006,37120,-0.735827445983887
-95.4583449,48.12500005,37121,-0.755299627780914
-95.4583449,48.20833338,37122,-0.773302376270294
-95.4583449,48.29166671,37123,-0.769438743591309
-95.4583449,48.37500004,37124,-0.743708729743958
-95.4583449,48.45833337,37125,-0.717978715896606
-95.4583449,48.5416667,37126,-0.710002779960632
-95.4583449,48.62500003,37127,-0.71978086233139
-95.4583449,48.70833336,37128,-0.729559004306793
-95.4583449,48.79166669,37129,-0.710232436656952
-95.4583449,48.87500002,37130,-0.661801278591156
-95.3750116,29.04166748,37131,-10.6628675460815
-95.3750116,29.12500081,37132,-10.9982318878174
-95.3750116,29.20833414,37133,-11.3335962295532
-95.3750116,29.29166747,37134,-11.5581111907959
-95.3750116,29.3750008,37135,-11.6717824935913
-95.3750116,29.45833413,37136,-11.7854537963867
-95.3750116,29.54166746,37137,-11.863224029541
-95.3750116,29.62500079,37138,-11.9050941467285
-95.3750116,29.95833411,37139,-11.8025188446045
-95.3750116,30.2083341,37140,-11.1767635345459
-95.3750116,30.54166742,37141,-10.5401172637939
-95.3750116,30.95833407,37142,-10.9461984634399
-95.3750116,31.12500073,37143,-10.9004583358765
-95.3750116,31.20833406,37144,-10.8288593292236
-95.3750116,31.29166739,37145,-10.7636852264404
-95.3750116,31.37500072,37146,-10.7049341201782
-95.3750116,31.45833405,37147,-10.6461839675903
-95.3750116,31.54166738,37148,-10.5452585220337
-95.3750116,31.62500071,37149,-10.4021606445312
-95.3750116,31.70833404,37150,-10.2590627670288
-95.3750116,31.79166737,37151,-10.1167087554932
-95.3750116,31.8750007,37152,-9.97509860992432
-95.3750116,31.95833403,37153,-9.83348751068115
-95.3750116,32.04166736,37154,-9.74918365478516
-95.3750116,32.12500069,37155,-9.7221851348877
-95.3750116,32.29166735,37156,-9.68867015838623
-95.3750116,32.37500068,37157,-9.70263481140137
-95.3750116,32.45833401,37158,-9.71660041809082
-95.3750116,32.54166734,37159,-9.72116851806641
-95.3750116,32.62500067,37160,-9.71634101867676
-95.3750116,32.708334,37161,-9.71151256561279
-95.3750116,32.79166733,37162,-9.68109893798828
-95.3750116,32.87500066,37163,-9.62510204315186
-95.3750116,32.95833399,37164,-9.56910514831543
-95.3750116,33.04166732,37165,-9.55068111419678
-95.3750116,33.12500065,37166,-9.56982707977295
-95.3750116,33.20833398,37167,-9.58897399902344
-95.3750116,33.29166731,37168,-9.56547737121582
-95.3750116,33.37500064,37169,-9.49933910369873
-95.3750116,33.45833397,37170,-9.43319988250732
-95.3750116,33.5416673,37171,-9.3625545501709
-95.3750116,33.62500063,37172,-9.28740215301514
-95.3750116,33.70833396,37173,-9.21224975585938
-95.3750116,33.79166729,37174,-9.09892749786377
-95.3750116,33.87500062,37175,-8.94743537902832
-95.3750116,33.95833395,37176,-8.79594421386719
-95.3750116,34.04166728,37177,-8.56096458435059
-95.3750116,34.70833392,37178,-6.68685960769653
-95.3750116,34.87500058,37179,-6.90887403488159
-95.3750116,34.95833391,37180,-7.07019805908203
-95.3750116,35.12500057,37181,-7.33998823165894
-95.3750116,35.2083339,37182,-7.46607351303101
-95.3750116,35.29166723,37183,-7.59575414657593
-95.3750116,35.54166722,37184,-7.90364122390747
-95.3750116,35.70833388,37185,-7.80243635177612
-95.3750116,35.79166721,37186,-7.71063995361328
-95.3750116,35.87500054,37187,-7.57765054702759
-95.3750116,35.95833387,37188,-7.44466114044189
-95.3750116,36.0416672,37189,-7.33382892608643
-95.3750116,36.12500053,37190,-7.24515342712402
-95.3750116,36.20833386,37191,-7.15647792816162
-95.3750116,36.29166719,37192,-7.06491279602051
-95.3750116,36.37500052,37193,-6.97045803070068
-95.3750116,36.45833385,37194,-6.87600326538086
-95.3750116,36.54166718,37195,-6.77981567382812
-95.3750116,36.62500051,37196,-6.68189477920532
-95.3750116,36.70833384,37197,-6.58397388458252
-95.3750116,36.79166717,37198,-6.48325872421265
-95.3750116,36.8750005,37199,-6.37974977493286
-95.3750116,36.95833383,37200,-6.27624034881592
-95.3750116,37.04166716,37201,-6.17339944839478
-95.3750116,37.12500049,37202,-6.07122659683228
-95.3750116,37.20833382,37203,-5.96905326843262
-95.3750116,37.29166715,37204,-5.84211015701294
-95.3750116,37.37500048,37205,-5.69039726257324
-95.3750116,37.45833381,37206,-5.5386848449707
-95.3750116,37.54166714,37207,-5.38581132888794
-95.3750116,37.62500047,37208,-5.23177671432495
-95.3750116,37.7083338,37209,-5.07774209976196
-95.3750116,37.79166713,37210,-4.94274854660034
-95.3750116,37.87500046,37211,-4.82679557800293
-95.3750116,37.95833379,37212,-4.71084213256836
-95.3750116,38.04166712,37213,-4.62039422988892
-95.3750116,38.12500045,37214,-4.55545139312744
-95.3750116,38.20833378,37215,-4.49050807952881
-95.3750116,38.29166711,37216,-4.44689130783081
-95.3750116,38.37500044,37217,-4.42460060119629
-95.3750116,38.45833377,37218,-4.40230989456177
-95.3750116,38.5416671,37219,-4.37619972229004
-95.3750116,38.62500043,37220,-4.3462700843811
-95.3750116,38.70833376,37221,-4.31634044647217
-95.3750116,38.79166709,37222,-4.26972007751465
-95.3750116,38.87500042,37223,-4.20640897750854
-95.3750116,38.95833375,37224,-4.1430983543396
-95.3750116,39.04166708,37225,-4.07400131225586
-95.3750116,39.12500041,37226,-3.99911880493164
-95.3750116,39.20833374,37227,-3.92423605918884
-95.3750116,39.29166707,37228,-3.85224151611328
-95.3750116,39.3750004,37229,-3.7831346988678
-95.3750116,39.45833373,37230,-3.71402788162231
-95.3750116,39.54166706,37231,-3.67527151107788
-95.3750116,39.62500039,37232,-3.66686463356018
-95.3750116,39.70833372,37233,-3.65845799446106
-95.3750116,39.79166705,37234,-3.66262745857239
-95.3750116,39.87500038,37235,-3.67937350273132
-95.3750116,39.95833371,37236,-3.69611930847168
-95.3750116,40.04166704,37237,-3.68887734413147
-95.3750116,40.12500037,37238,-3.65764760971069
-95.3750116,40.2083337,37239,-3.62641787528992
-95.3750116,40.29166703,37240,-3.58910131454468
-95.3750116,40.37500036,37241,-3.5456976890564
-95.3750116,40.45833369,37242,-3.50229406356812
-95.3750116,40.54166702,37243,-3.45497274398804
-95.3750116,40.62500035,37244,-3.40373396873474
-95.3750116,40.70833368,37245,-3.35249519348145
-95.3750116,40.79166701,37246,-3.29970240592957
-95.3750116,40.87500034,37247,-3.2453556060791
-95.3750116,40.95833367,37248,-3.19100904464722
-95.3750116,41.041667,37249,-3.13176560401917
-95.3750116,41.12500033,37250,-3.06762504577637
-95.3750116,41.20833366,37251,-3.00348448753357
-95.3750116,41.29166699,37252,-2.93875074386597
-95.3750116,41.37500032,37253,-2.8734233379364
-95.3750116,41.45833365,37254,-2.80809617042542
-95.3750116,41.54166698,37255,-2.74219489097595
-95.3750116,41.62500031,37256,-2.67571949958801
-95.3750116,41.70833364,37257,-2.60924410820007
-95.3750116,41.79166697,37258,-2.56053614616394
-95.3750116,41.8750003,37259,-2.52959537506104
-95.3750116,41.95833363,37260,-2.49865460395813
-95.3750116,42.04166696,37261,-2.47748970985413
-95.3750116,42.12500029,37262,-2.46610045433044
-95.3750116,42.20833362,37263,-2.45471143722534
-95.3750116,42.29166695,37264,-2.44058132171631
-95.3750116,42.37500028,37265,-2.42371034622192
-95.3750116,42.45833361,37266,-2.40683960914612
-95.3750116,42.54166694,37267,-2.38653779029846
-95.3750116,42.62500027,37268,-2.36280536651611
-95.3750116,42.7083336,37269,-2.33907294273376
-95.3750116,42.79166693,37270,-2.30455374717712
-95.3750116,42.87500026,37271,-2.25924825668335
-95.3750116,42.95833359,37272,-2.21394276618958
-95.3750116,43.04166692,37273,-2.16357922554016
-95.3750116,43.12500025,37274,-2.10815763473511
-95.3750116,43.20833358,37275,-2.05273604393005
-95.3750116,43.29166691,37276,-2.00058794021606
-95.3750116,43.37500024,37277,-1.95171308517456
-95.3750116,43.45833357,37278,-1.90283823013306
-95.3750116,43.5416669,37279,-1.87270426750183
-95.3750116,43.62500023,37280,-1.86131107807159
-95.3750116,43.70833356,37281,-1.84991776943207
-95.3750116,43.79166689,37282,-1.85655736923218
-95.3750116,43.87500022,37283,-1.88122987747192
-95.3750116,43.95833355,37284,-1.90590226650238
-95.3750116,44.04166688,37285,-1.96442842483521
-95.3750116,44.12500021,37286,-2.05680799484253
-95.3750116,44.20833354,37287,-2.14918780326843
-95.3750116,44.29166687,37288,-2.21666169166565
-95.3750116,44.3750002,37289,-2.25922966003418
-95.3750116,44.45833353,37290,-2.30179786682129
-95.3750116,44.54166686,37291,-2.31168031692505
-95.3750116,44.62500019,37292,-2.2888777256012
-95.3750116,44.70833352,37293,-2.26607489585876
-95.3750116,44.79166685,37294,-2.23095202445984
-95.3750116,44.87500018,37295,-2.18350958824158
-95.3750116,44.95833351,37296,-2.13606691360474
-95.3750116,45.04166684,37297,-2.08035755157471
-95.3750116,45.12500017,37298,-2.01638150215149
-95.3750116,45.2083335,37299,-1.95240533351898
-95.3750116,45.29166683,37300,-1.88149833679199
-95.3750116,45.37500016,37301,-1.80366051197052
-95.3750116,45.45833349,37302,-1.72582268714905
-95.3750116,45.54166682,37303,-1.64830768108368
-95.3750116,45.62500015,37304,-1.57111549377441
-95.3750116,45.70833348,37305,-1.49392330646515
-95.3750116,45.79166681,37306,-1.42840540409088
-95.3750116,45.87500014,37307,-1.37456178665161
-95.3750116,45.95833347,37308,-1.32071816921234
-95.3750116,46.0416668,37309,-1.2813663482666
-95.3750116,46.12500013,37310,-1.25650644302368
-95.3750116,46.20833346,37311,-1.23164653778076
-95.3750116,46.29166679,37312,-1.21093380451202
-95.3750116,46.37500012,37313,-1.19436824321747
-95.3750116,46.45833345,37314,-1.17780256271362
-95.3750116,46.54166678,37315,-1.14871525764465
-95.3750116,46.62500011,37316,-1.10710620880127
-95.3750116,46.70833344,37317,-1.06549715995789
-95.3750116,46.79166677,37318,-0.998024225234985
-95.3750116,46.8750001,37319,-0.904687583446503
-95.3750116,46.95833343,37320,-0.81135094165802
-95.3750116,47.04166676,37321,-0.761685371398926
-95.3750116,47.12500009,37322,-0.75569075345993
-95.3750116,47.20833342,37323,-0.749696135520935
-95.3750116,47.29166675,37324,-0.759114027023315
-95.3750116,47.37500008,37325,-0.783944308757782
-95.3750116,47.45833341,37326,-0.808774590492249
-95.3750116,47.54166674,37327,-0.803232431411743
-95.3750116,47.62500007,37328,-0.767317891120911
-95.3750116,47.7083334,37329,-0.731403291225433
-95.3750116,47.79166673,37330,-0.706334412097931
-95.3750116,47.87500006,37331,-0.692111134529114
-95.3750116,48.20833338,37332,-0.751731514930725
-95.3750116,48.29166671,37333,-0.756919026374817
-95.3750116,48.37500004,37334,-0.734911978244781
-95.3750116,48.79166669,37335,-0.685225009918213
-95.3750116,48.87500002,37336,-0.612121760845184
-95.2916783,29.12500081,37337,-10.6898584365845
-95.2916783,29.20833414,37338,-11.2210931777954
-95.2916783,29.29166747,37339,-11.5404109954834
-95.2916783,29.3750008,37340,-11.647819519043
-95.2916783,29.45833413,37341,-11.7552280426025
-95.2916783,29.54166746,37342,-11.8304424285889
-95.2916783,29.62500079,37343,-11.8734636306763
-95.2916783,29.79166745,37344,-11.9032964706421
-95.2916783,30.54166742,37345,-10.523232460022
-95.2916783,30.62500075,37346,-10.5226240158081
-95.2916783,31.12500073,37347,-10.7416896820068
-95.2916783,31.20833406,37348,-10.6728801727295
-95.2916783,31.45833405,37349,-10.5495414733887
-95.2916783,31.54166738,37350,-10.4597187042236
-95.2916783,31.62500071,37351,-10.3156490325928
-95.2916783,31.70833404,37352,-10.1715793609619
-95.2916783,31.79166737,37353,-10.0389041900635
-95.2916783,31.8750007,37354,-9.91762161254883
-95.2916783,31.95833403,37355,-9.7963399887085
-95.2916783,32.04166736,37356,-9.72291564941406
-95.2916783,32.12500069,37357,-9.69734668731689
-95.2916783,32.20833402,37358,-9.67177772521973
-95.2916783,32.37500068,37359,-9.6793041229248
-95.2916783,32.45833401,37360,-9.69284534454346
-95.2916783,32.54166734,37361,-9.69427394866943
-95.2916783,32.62500067,37362,-9.68359279632568
-95.2916783,32.708334,37363,-9.67291069030762
-95.2916783,32.79166733,37364,-9.64410877227783
-95.2916783,32.87500066,37365,-9.59718799591064
-95.2916783,32.95833399,37366,-9.55026626586914
-95.2916783,33.04166732,37367,-9.5392427444458
-95.2916783,33.12500065,37368,-9.56411457061768
-95.2916783,33.20833398,37369,-9.58898735046387
-95.2916783,33.29166731,37370,-9.56742572784424
-95.2916783,33.37500064,37371,-9.49943256378174
-95.2916783,33.45833397,37372,-9.43143844604492
-95.2916783,33.5416673,37373,-9.35985279083252
-95.2916783,33.62500063,37374,-9.28467464447021
-95.2916783,33.70833396,37375,-9.20949745178223
-95.2916783,33.79166729,37376,-9.09523296356201
-95.2916783,33.87500062,37377,-8.94188404083252
-95.2916783,33.95833395,37378,-8.78853416442871
-95.2916783,34.04166728,37379,-8.52614974975586
-95.2916783,34.54166726,37380,-6.59310293197632
-95.2916783,34.87500058,37381,-6.77127599716187
-95.2916783,34.95833391,37382,-6.95785474777222
-95.2916783,35.12500057,37383,-7.33790493011475
-95.2916783,35.2083339,37384,-7.5290789604187
-95.2916783,35.29166723,37385,-7.67794322967529
-95.2916783,35.45833389,37386,-7.89105463027954
-95.2916783,35.54166722,37387,-7.88790321350098
-95.2916783,35.62500055,37388,-7.77504777908325
-95.2916783,35.70833388,37389,-7.66219186782837
-95.2916783,35.79166721,37390,-7.5381555557251
-95.2916783,35.87500054,37391,-7.40293836593628
-95.2916783,36.12500053,37392,-7.06951379776001
-95.2916783,36.20833386,37393,-6.98244762420654
-95.2916783,36.29166719,37394,-6.89263391494751
-95.2916783,36.37500052,37395,-6.80007266998291
-95.2916783,36.45833385,37396,-6.70751142501831
-95.2916783,36.54166718,37397,-6.62624883651733
-95.2916783,36.62500051,37398,-6.55628442764282
-95.2916783,36.70833384,37399,-6.48632001876831
-95.2916783,36.79166717,37400,-6.3988471031189
-95.2916783,36.8750005,37401,-6.29386568069458
-95.2916783,36.95833383,37402,-6.18888425827026
-95.2916783,37.04166716,37403,-6.08965635299683
-95.2916783,37.12500049,37404,-5.99618148803711
-95.2916783,37.20833382,37405,-5.90270614624023
-95.2916783,37.29166715,37406,-5.78185081481934
-95.2916783,37.37500048,37407,-5.63361644744873
-95.2916783,37.45833381,37408,-5.48538160324097
-95.2916783,37.54166714,37409,-5.33371496200562
-95.2916783,37.62500047,37410,-5.17861747741699
-95.2916783,37.7083338,37411,-5.02351951599121
-95.2916783,37.79166713,37412,-4.89526176452637
-95.2916783,37.87500046,37413,-4.7938437461853
-95.2916783,37.95833379,37414,-4.6924262046814
-95.2916783,38.04166712,37415,-4.61356544494629
-95.2916783,38.12500045,37416,-4.55726194381714
-95.2916783,38.20833378,37417,-4.50095844268799
-95.2916783,38.29166711,37418,-4.46157264709473
-95.2916783,38.37500044,37419,-4.43910455703735
-95.2916783,38.45833377,37420,-4.41663646697998
-95.2916783,38.5416671,37421,-4.38923788070679
-95.2916783,38.62500043,37422,-4.35690927505493
-95.2916783,38.70833376,37423,-4.32458019256592
-95.2916783,38.79166709,37424,-4.27520895004272
-95.2916783,38.87500042,37425,-4.20879554748535
-95.2916783,38.95833375,37426,-4.14238166809082
-95.2916783,39.04166708,37427,-4.06726837158203
-95.2916783,39.12500041,37428,-3.98345565795898
-95.2916783,39.20833374,37429,-3.89964270591736
-95.2916783,39.29166707,37430,-3.8273446559906
-95.2916783,39.3750004,37431,-3.76656174659729
-95.2916783,39.45833373,37432,-3.7057785987854
-95.2916783,39.54166706,37433,-3.67551159858704
-95.2916783,39.62500039,37434,-3.67576003074646
-95.2916783,39.70833372,37435,-3.67600870132446
-95.2916783,39.79166705,37436,-3.67768836021423
-95.2916783,39.87500038,37437,-3.68079948425293
-95.2916783,39.95833371,37438,-3.68391060829163
-95.2916783,40.04166704,37439,-3.66805195808411
-95.2916783,40.12500037,37440,-3.63322424888611
-95.2916783,40.2083337,37441,-3.59839630126953
-95.2916783,40.29166703,37442,-3.55382299423218
-95.2916783,40.37500036,37443,-3.49950456619263
-95.2916783,40.45833369,37444,-3.44518613815308
-95.2916783,40.54166702,37445,-3.39261794090271
-95.2916783,40.62500035,37446,-3.34180021286011
-95.2916783,40.70833368,37447,-3.29098224639893
-95.2916783,40.79166701,37448,-3.23952960968018
-95.2916783,40.87500034,37449,-3.18744206428528
-95.2916783,40.95833367,37450,-3.13535451889038
-95.2916783,41.041667,37451,-3.0771541595459
-95.2916783,41.12500033,37452,-3.01284098625183
-95.2916783,41.20833366,37453,-2.94852781295776
-95.2916783,41.29166699,37454,-2.88174033164978
-95.2916783,41.37500032,37455,-2.8124783039093
-95.2916783,41.45833365,37456,-2.7432165145874
-95.2916783,41.54166698,37457,-2.67569613456726
-95.2916783,41.62500031,37458,-2.6099169254303
-95.2916783,41.70833364,37459,-2.54413771629333
-95.2916783,41.79166697,37460,-2.49879384040833
-95.2916783,41.8750003,37461,-2.47388553619385
-95.2916783,41.95833363,37462,-2.44897699356079
-95.2916783,42.04166696,37463,-2.43446469306946
-95.2916783,42.12500029,37464,-2.43034863471985
-95.2916783,42.20833362,37465,-2.42623233795166
-95.2916783,42.29166695,37466,-2.41538453102112
-95.2916783,42.37500028,37467,-2.39780569076538
-95.2916783,42.45833361,37468,-2.38022661209106
-95.2916783,42.54166694,37469,-2.3605797290802
-95.2916783,42.62500027,37470,-2.33886528015137
-95.2916783,42.7083336,37471,-2.31715059280396
-95.2916783,42.79166693,37472,-2.28574395179749
-95.2916783,42.87500026,37473,-2.24464535713196
-95.2916783,42.95833359,37474,-2.20354676246643
-95.2916783,43.04166692,37475,-2.15549683570862
-95.2916783,43.12500025,37476,-2.10049629211426
-95.2916783,43.20833358,37477,-2.04549551010132
-95.2916783,43.29166691,37478,-1.99497437477112
-95.2916783,43.37500024,37479,-1.94893288612366
-95.2916783,43.45833357,37480,-1.9028913974762
-95.2916783,43.5416669,37481,-1.87506747245789
-95.2916783,43.62500023,37482,-1.86546099185944
-95.2916783,43.70833356,37483,-1.85585451126099
-95.2916783,43.79166689,37484,-1.86742877960205
-95.2916783,43.87500022,37485,-1.90018332004547
-95.2916783,43.95833355,37486,-1.93293797969818
-95.2916783,44.04166688,37487,-1.99698674678802
-95.2916783,44.12500021,37488,-2.09232926368713
-95.2916783,44.20833354,37489,-2.18767166137695
-95.2916783,44.29166687,37490,-2.25043702125549
-95.2916783,44.3750002,37491,-2.28062582015991
-95.2916783,44.45833353,37492,-2.31081438064575
-95.2916783,44.54166686,37493,-2.30744671821594
-95.2916783,44.62500019,37494,-2.27052283287048
-95.2916783,44.70833352,37495,-2.2335991859436
-95.2916783,44.79166685,37496,-2.19103980064392
-95.2916783,44.87500018,37497,-2.14284467697144
-95.2916783,44.95833351,37498,-2.09464979171753
-95.2916783,45.04166684,37499,-2.03581690788269
-95.2916783,45.12500017,37500,-1.96634602546692
-95.2916783,45.2083335,37501,-1.89687514305115
-95.2916783,45.29166683,37502,-1.82381463050842
-95.2916783,45.37500016,37503,-1.74716460704803
-95.2916783,45.45833349,37504,-1.67051446437836
-95.2916783,45.54166682,37505,-1.59708905220032
-95.2916783,45.62500015,37506,-1.52688813209534
-95.2916783,45.70833348,37507,-1.45668733119965
-95.2916783,45.79166681,37508,-1.39609515666962
-95.2916783,45.87500014,37509,-1.34511137008667
-95.2916783,45.95833347,37510,-1.29412758350372
-95.2916783,46.0416668,37511,-1.26238334178925
-95.2916783,46.12500013,37512,-1.24987852573395
-95.2916783,46.20833346,37513,-1.23737382888794
-95.2916783,46.29166679,37514,-1.22391057014465
-95.2916783,46.37500012,37515,-1.20948886871338
-95.2916783,46.45833345,37516,-1.1950671672821
-95.2916783,46.54166678,37517,-1.16553223133087
-95.2916783,46.62500011,37518,-1.12088394165039
-95.2916783,46.70833344,37519,-1.07623565196991
-95.2916783,46.79166677,37520,-1.01522898674011
-95.2916783,46.8750001,37521,-0.937864184379578
-95.2916783,46.95833343,37522,-0.860499382019043
-95.2916783,47.04166676,37523,-0.812665939331055
-95.2916783,47.12500009,37524,-0.794363737106323
-95.2916783,47.20833342,37525,-0.776061534881592
-95.2916783,47.29166675,37526,-0.774145483970642
-95.2916783,47.37500008,37527,-0.788615584373474
-95.2916783,47.45833341,37528,-0.803085684776306
-95.2916783,47.54166674,37529,-0.789189338684082
-95.2916783,47.62500007,37530,-0.746926665306091
-95.2916783,47.7083334,37531,-0.704663991928101
-95.2916783,47.79166673,37532,-0.671820044517517
-95.2916783,47.87500006,37533,-0.648394763469696
-95.2916783,47.95833339,37534,-0.62496954202652
-95.2916783,48.04166672,37535,-0.636637687683105
-95.2916783,48.12500005,37536,-0.683399140834808
-95.2916783,48.20833338,37537,-0.730160593986511
-95.2916783,48.29166671,37538,-0.74439924955368
-95.2916783,48.37500004,37539,-0.726115226745605
-95.2916783,48.45833337,37540,-0.707831144332886
-95.2916783,48.5416667,37541,-0.700425207614899
-95.2916783,48.70833336,37542,-0.707369327545166
-95.2916783,48.79166669,37543,-0.660217642784119
-95.2916783,48.87500002,37544,-0.562442302703857
-95.208345,29.12500081,37545,-10.1258201599121
-95.208345,29.20833414,37546,-10.7816143035889
-95.208345,29.29166747,37547,-11.222204208374
-95.208345,29.3750008,37548,-11.4475984573364
-95.208345,29.45833413,37549,-11.6729917526245
-95.208345,29.70833412,37550,-11.9260587692261
-95.208345,29.79166745,37551,-11.9072694778442
-95.208345,29.87500078,37552,-11.8135452270508
-95.208345,30.45833409,37553,-10.6447238922119
-95.208345,30.54166742,37554,-10.5161924362183
-95.208345,30.62500075,37555,-10.4565124511719
-95.208345,30.95833407,37556,-10.6438884735107
-95.208345,31.20833406,37557,-10.5698471069336
-95.208345,31.37500072,37558,-10.5150938034058
-95.208345,31.54166738,37559,-10.4146060943604
-95.208345,31.62500071,37560,-10.2713747024536
-95.208345,31.70833404,37561,-10.1281423568726
-95.208345,31.79166737,37562,-9.99991607666016
-95.208345,31.8750007,37563,-9.88669490814209
-95.208345,31.95833403,37564,-9.77347469329834
-95.208345,32.04166736,37565,-9.7064266204834
-95.208345,32.12500069,37566,-9.68554973602295
-95.208345,32.20833402,37567,-9.6646728515625
-95.208345,32.37500068,37568,-9.67695617675781
-95.208345,32.45833401,37569,-9.69210433959961
-95.208345,32.54166734,37570,-9.69094371795654
-95.208345,32.62500067,37571,-9.67347526550293
-95.208345,32.708334,37572,-9.65600681304932
-95.208345,32.79166733,37573,-9.6289119720459
-95.208345,32.87500066,37574,-9.59219074249268
-95.208345,32.95833399,37575,-9.55546951293945
-95.208345,33.04166732,37576,-9.5490779876709
-95.208345,33.12500065,37577,-9.5730152130127
-95.208345,33.20833398,37578,-9.59695148468018
-95.208345,33.29166731,37579,-9.57257175445557
-95.208345,33.37500064,37580,-9.49987602233887
-95.208345,33.45833397,37581,-9.42718124389648
-95.208345,33.5416673,37582,-9.35317993164062
-95.208345,33.62500063,37583,-9.27787303924561
-95.208345,33.70833396,37584,-9.20256614685059
-95.208345,33.79166729,37585,-9.07770729064941
-95.208345,33.87500062,37586,-8.90329933166504
-95.208345,33.95833395,37587,-8.72889137268066
-95.208345,34.04166728,37588,-8.43735408782959
-95.208345,34.62500059,37589,-6.37989950180054
-95.208345,34.70833392,37590,-6.35204124450684
-95.208345,34.95833391,37591,-6.90393686294556
-95.208345,35.04166724,37592,-7.12954807281494
-95.208345,35.12500057,37593,-7.35444164276123
-95.208345,35.2083339,37594,-7.57933521270752
-95.208345,35.29166723,37595,-7.71853733062744
-95.208345,35.37500056,37596,-7.77204990386963
-95.208345,35.45833389,37597,-7.82556295394897
-95.208345,35.54166722,37598,-7.77456188201904
-95.208345,35.62500055,37599,-7.61904954910278
-95.208345,35.70833388,37600,-7.46353721618652
-95.208345,35.79166721,37601,-7.31306266784668
-95.208345,35.87500054,37602,-7.16762495040894
-95.208345,35.95833387,37603,-7.02218770980835
-95.208345,36.0416672,37604,-6.90822267532349
-95.208345,36.12500053,37605,-6.82572841644287
-95.208345,36.29166719,37606,-6.66770887374878
-95.208345,36.37500052,37607,-6.59915208816528
-95.208345,36.45833385,37608,-6.53059482574463
-95.208345,36.54166718,37609,-6.47625160217285
-95.208345,36.62500051,37610,-6.43612146377563
-95.208345,36.70833384,37611,-6.39599132537842
-95.208345,36.79166717,37612,-6.32430267333984
-95.208345,36.8750005,37613,-6.22105598449707
-95.208345,36.95833383,37614,-6.11780977249146
-95.208345,37.04166716,37615,-6.02104043960571
-95.208345,37.12500049,37616,-5.93074798583984
-95.208345,37.20833382,37617,-5.84045553207397
-95.208345,37.29166715,37618,-5.72204732894897
-95.208345,37.37500048,37619,-5.57552337646484
-95.208345,37.45833381,37620,-5.42899894714355
-95.208345,37.54166714,37621,-5.28234148025513
-95.208345,37.62500047,37622,-5.13555002212524
-95.208345,37.7083338,37623,-4.98875856399536
-95.208345,37.79166713,37624,-4.86981678009033
-95.208345,37.87500046,37625,-4.778724193573
-95.208345,37.95833379,37626,-4.68763160705566
-95.208345,38.04166712,37627,-4.61602449417114
-95.208345,38.12500045,37628,-4.56390285491943
